True Values,Predictions
0.34644725918769836,0.3525512218475342
0.34696152806282043,0.34773021936416626
0.34733423590660095,0.34611135721206665
0.34711146354675293,0.34708642959594727
0.34658366441726685,0.3475165367126465
0.3464501202106476,0.3474974036216736
0.34718796610832214,0.34804853796958923
0.3483864963054657,0.34885507822036743
0.3490777015686035,0.35009250044822693
0.34944769740104675,0.34730374813079834
0.3489331603050232,0.353240430355072
0.3486655652523041,0.3453011214733124
0.3475555181503296,0.3488115072250366
0.34700796008110046,0.3524841070175171
0.34732627868652344,0.3503621220588684
0.3475789725780487,0.35080623626708984
0.3481743335723877,0.3514818549156189
0.3483852446079254,0.35022684931755066
0.34856125712394714,0.34644678235054016
0.34907713532447815,0.35212501883506775
0.34878313541412354,0.35441094636917114
0.34886687994003296,0.3484433889389038
0.3487398028373718,0.34598204493522644
0.34862080216407776,0.35118401050567627
0.3486171364784241,0.3570501506328583
0.3481109142303467,0.3497655689716339
0.34738293290138245,0.34757182002067566
0.3393814265727997,0.3479662835597992
0.33388838171958923,0.34154385328292847
0.33448415994644165,0.3478595018386841
0.3346693813800812,0.34980013966560364
0.33600661158561707,0.3475496768951416
0.3355554938316345,0.3452969491481781
0.3348880410194397,0.3450825810432434
0.33474117517471313,0.35378605127334595
0.3341454565525055,0.3441977798938751
0.3337702453136444,0.35301947593688965
0.3333768844604492,0.35357216000556946
0.33281710743904114,0.34992945194244385
0.3334852159023285,0.3475863039493561
0.3329809606075287,0.3528473377227783
0.33254274725914,0.3482031524181366
0.3328065872192383,0.3457856774330139
0.3333403468132019,0.34899938106536865
0.3338373303413391,0.34744465351104736
0.33415383100509644,0.3489839434623718
0.3334651589393616,0.3505151569843292
0.3332582414150238,0.35338085889816284
0.33465859293937683,0.33936548233032227
0.3374086618423462,0.33237209916114807
0.3401614725589752,0.3332403898239136
0.34069329500198364,0.33206963539123535
0.3428303897380829,0.3323586881160736
0.34281209111213684,0.33338940143585205
0.34285327792167664,0.3354994058609009
0.3417694568634033,0.3315756618976593
0.34142425656318665,0.3328076899051666
0.34170234203338623,0.3326948881149292
0.34222716093063354,0.3364361822605133
0.3421890437602997,0.3314283788204193
0.34174802899360657,0.33593979477882385
0.3423956036567688,0.33740636706352234
0.34231334924697876,0.336247980594635
0.3421885669231415,0.3343238830566406
0.34243300557136536,0.33577895164489746
0.34250742197036743,0.33420342206954956
0.3415500819683075,0.33228057622909546
0.3416644334793091,0.3339470326900482
0.3419383466243744,0.3357333242893219
0.34129276871681213,0.3323235511779785
0.34473925828933716,0.3307136595249176
0.3472471237182617,0.33395910263061523
0.35105159878730774,0.35467252135276794
0.35453522205352783,0.34844842553138733
0.3544057309627533,0.3461207151412964
0.35499879717826843,0.3486184775829315
0.35431233048439026,0.3373052477836609
0.3540733754634857,0.3467699885368347
0.35437989234924316,0.34838300943374634
0.3540347218513489,0.34686988592147827
0.3528810441493988,0.3430478274822235
0.3525283932685852,0.3424049913883209
0.3530154228210449,0.35192033648490906
0.3536018431186676,0.34166476130485535
0.35742616653442383,0.3550248146057129
0.35955530405044556,0.35023030638694763
0.35844317078590393,0.34859126806259155
