True Values,Predictions
0.0737156942486763,0.06493384391069412
0.07631786912679672,0.06733421236276627
0.07799790054559708,0.07161187380552292
0.07585415244102478,0.06710673868656158
0.07519180327653885,0.06745576858520508
0.07550955563783646,0.06965746730566025
0.0717022716999054,0.06946666538715363
0.06842522323131561,0.06904585659503937
0.06970835477113724,0.0641915500164032
0.07607274502515793,0.07081179320812225
0.07838084548711777,0.07016477733850479
0.07756606489419937,0.06660285592079163
0.078238345682621,0.07377010583877563
0.08027906715869904,0.0685696005821228
0.0796692743897438,0.0634731873869896
0.07952519506216049,0.0694267749786377
0.0825202465057373,0.0676485151052475
0.08359955996274948,0.06969697773456573
0.08369515091180801,0.07169370353221893
0.08278956264257431,0.06856860220432281
0.08188509941101074,0.06904427707195282
0.08211535215377808,0.06791482865810394
0.0837337076663971,0.06889120489358902
0.08589192479848862,0.066678985953331
0.08641472458839417,0.07506740838289261
0.08706703782081604,0.07935641705989838
0.08785339444875717,0.08202848583459854
0.08628398180007935,0.0776291936635971
0.08660036325454712,0.0784684419631958
0.08869430422782898,0.0807284265756607
0.08831166476011276,0.08033761382102966
0.08451955765485764,0.07869868725538254
0.08363474905490875,0.07566972076892853
0.08202607184648514,0.08068627864122391
0.08294444531202316,0.08142125606536865
0.08258803188800812,0.07750299572944641
0.08448248356580734,0.08428066968917847
0.0838456004858017,0.07752014696598053
0.07942170649766922,0.07455649971961975
0.07747963815927505,0.07974429428577423
0.07897158712148666,0.07728812843561172
0.0786694660782814,0.07994784414768219
0.07919298112392426,0.08184625208377838
0.07746945321559906,0.0790097787976265
0.07714645564556122,0.07919901609420776
0.08060680329799652,0.07855347543954849
0.08171193301677704,0.07953294366598129
0.07982293516397476,0.07932280749082565
0.07777274399995804,0.08216529339551926
0.07717650383710861,0.0827343761920929
0.07460620999336243,0.07542713731527328
0.07344352453947067,0.07890598475933075
0.07470236718654633,0.08359839022159576
0.07395190745592117,0.07860986888408661
0.07210518419742584,0.08328858017921448
0.07154897600412369,0.07434383779764175
0.07415623962879181,0.08784563839435577
0.07418506592512131,0.0850716382265091
0.07520825415849686,0.08222255110740662
0.0776834636926651,0.0910666212439537
0.07775608450174332,0.08828258514404297
0.07920575886964798,0.07614146173000336
0.080070860683918,0.08180977404117584
0.0790870413184166,0.07834706455469131
0.0775206908583641,0.08474868535995483
0.07797972112894058,0.08773252367973328
0.07837901264429092,0.08882995694875717
0.07766268402338028,0.08331993222236633
0.07830409705638885,0.0869445949792862
0.07812074571847916,0.08347590267658234
0.07570166885852814,0.08592871576547623
0.07643994688987732,0.08248121291399002
0.07845347374677658,0.07246912270784378
