True Values,Predictions
0.3465626835823059,0.35350698232650757
0.34674859046936035,0.3467406928539276
0.34736770391464233,0.35107892751693726
0.34704911708831787,0.3481663465499878
0.3466256558895111,0.3510363698005676
0.3465646505355835,0.34760582447052
0.34722840785980225,0.35119011998176575
0.3483728766441345,0.35644736886024475
0.3492293655872345,0.34798020124435425
0.34951743483543396,0.35211530327796936
0.34904953837394714,0.35007935762405396
0.3486948311328888,0.3506787419319153
0.3476250469684601,0.35019826889038086
0.346964031457901,0.3543514311313629
0.34736594557762146,0.3481813669204712
0.3476240336894989,0.352755606174469
0.3482572138309479,0.34452372789382935
0.3484765589237213,0.3493083417415619
0.3484397828578949,0.354597270488739
0.34893786907196045,0.3492451012134552
0.34904709458351135,0.35105425119400024
0.34888747334480286,0.3480525314807892
0.34886255860328674,0.3474027216434479
0.3485918343067169,0.35315215587615967
0.3489000201225281,0.3563396632671356
0.3485112488269806,0.3460049629211426
0.347345769405365,0.3503197431564331
0.33984726667404175,0.35100990533828735
0.33408796787261963,0.3535097539424896
0.33485838770866394,0.3489806652069092
0.33491456508636475,0.35302865505218506
0.3362259268760681,0.3589761555194855
0.3357381820678711,0.3498186469078064
0.3347998857498169,0.35216912627220154
0.3348041772842407,0.34584441781044006
0.33437880873680115,0.35145103931427
0.33411940932273865,0.34538888931274414
0.3333533704280853,0.34719958901405334
0.3329892158508301,0.35087716579437256
0.33334341645240784,0.35310328006744385
0.33306750655174255,0.3401114344596863
0.3326794505119324,0.3499563932418823
0.33319365978240967,0.3549593687057495
0.3334302008152008,0.34589675068855286
0.33373790979385376,0.3519086241722107
0.33419790863990784,0.3408941328525543
0.33346956968307495,0.3490637540817261
0.3333578109741211,0.3573456406593323
0.3347703814506531,0.3397223651409149
0.3377451002597809,0.3268245756626129
0.3401276171207428,0.33208611607551575
0.34147340059280396,0.33196306228637695
0.34238401055336,0.3344745635986328
0.3428679406642914,0.3305598497390747
0.3430505096912384,0.3339732885360718
0.34203600883483887,0.3377169966697693
0.3414166569709778,0.33225321769714355
0.3418622314929962,0.33800578117370605
0.3422006666660309,0.3322896361351013
0.34200114011764526,0.33141010999679565
0.34193456172943115,0.33255934715270996
0.34231534600257874,0.33452871441841125
0.3421928882598877,0.3274748921394348
0.3419378995895386,0.33520400524139404
0.3423886001110077,0.3257007598876953
0.34257787466049194,0.3306441903114319
0.3416493833065033,0.3388449549674988
0.34164929389953613,0.33201804757118225
0.34178799390792847,0.3352110981941223
0.34213975071907043,0.3288072347640991
0.3447953462600708,0.3316660225391388
0.3474234342575073,0.3389776945114136
0.3511006534099579,0.3510054051876068
0.3541712462902069,0.3425273597240448
0.3546409606933594,0.3443930447101593
0.3550287187099457,0.3446305990219116
0.3543820083141327,0.3464352488517761
0.35406383872032166,0.3467956483364105
0.35442444682121277,0.3514236807823181
0.35398560762405396,0.35175809264183044
0.3528653085231781,0.34592050313949585
0.3525867164134979,0.3443508744239807
0.3530735671520233,0.34084969758987427
0.3536992371082306,0.3491976261138916
0.3569735586643219,0.3396208882331848
0.3593176305294037,0.34462445974349976
0.3585771322250366,0.350385457277298
0.3580870032310486,0.3510909676551819
0.3581061065196991,0.3359433114528656
0.3580126166343689,0.3466777205467224
0.3573373258113861,0.3503391742706299
0.3568195104598999,0.33913907408714294
0.35715124011039734,0.3418164849281311
0.35696446895599365,0.33865776658058167
0.35589176416397095,0.34348198771476746
0.3557122051715851,0.35018664598464966
0.3558085858821869,0.3597398102283478
0.3561776280403137,0.35403871536254883
0.3565744161605835,0.35725778341293335
0.3567306101322174,0.35564881563186646
0.35711348056793213,0.35686424374580383
0.3573298156261444,0.355136513710022
