True Values,Predictions
0.0737156942486763,0.08193905651569366
0.07631786912679672,0.07876437157392502
0.07799790054559708,0.07995619624853134
0.07585415244102478,0.0785847008228302
0.07519180327653885,0.07752502709627151
0.07550955563783646,0.07805883884429932
0.0717022716999054,0.08007780462503433
0.06842522323131561,0.07891484349966049
0.06970835477113724,0.08235499262809753
0.07607274502515793,0.07644838839769363
0.07838084548711777,0.07994315773248672
0.07756606489419937,0.08285629749298096
0.078238345682621,0.08223260939121246
0.08027906715869904,0.07860924303531647
0.0796692743897438,0.07876549661159515
0.07952519506216049,0.07629935443401337
0.0825202465057373,0.07846050709486008
0.08359955996274948,0.08016190677881241
0.08369515091180801,0.07959254086017609
0.08278956264257431,0.08243954181671143
0.08188509941101074,0.08259815722703934
0.08211535215377808,0.0766163021326065
0.0837337076663971,0.07720126956701279
0.08589192479848862,0.08049004524946213
0.08641472458839417,0.08680243790149689
0.08706703782081604,0.08421815931797028
0.08785339444875717,0.08555582165718079
0.08628398180007935,0.08156678825616837
0.08660036325454712,0.08394544571638107
0.08869430422782898,0.08182927966117859
0.08831166476011276,0.08430349081754684
0.08451955765485764,0.08336266875267029
0.08363474905490875,0.08667383342981339
0.08202607184648514,0.08348246663808823
0.08294444531202316,0.08563147485256195
0.08258803188800812,0.0879305750131607
0.08448248356580734,0.08722855150699615
0.0838456004858017,0.08413158357143402
0.07942170649766922,0.08495163917541504
0.07747963815927505,0.08114050328731537
0.07897158712148666,0.08231452852487564
0.0786694660782814,0.08678359538316727
0.07919298112392426,0.08459728211164474
0.07746945321559906,0.08675912022590637
0.07714645564556122,0.08624555170536041
0.08060680329799652,0.08154980093240738
0.08171193301677704,0.08438840508460999
0.07982293516397476,0.0848928764462471
0.07777274399995804,0.0854116678237915
0.07717650383710861,0.08522780984640121
0.07460620999336243,0.07721450924873352
0.07344352453947067,0.0830514132976532
0.07470236718654633,0.08300289511680603
0.07395190745592117,0.08041998744010925
0.07210518419742584,0.07325136661529541
0.07154897600412369,0.08461107313632965
0.07415623962879181,0.08862470835447311
0.07418506592512131,0.08045651763677597
0.07520825415849686,0.08270850777626038
0.0776834636926651,0.07898050546646118
0.07775608450174332,0.07904417812824249
0.07920575886964798,0.08415751904249191
0.080070860683918,0.08573794364929199
0.0790870413184166,0.07506303489208221
0.0775206908583641,0.08077965676784515
0.07797972112894058,0.07701203972101212
0.07837901264429092,0.0791180208325386
0.07766268402338028,0.0841873288154602
0.07830409705638885,0.08461224287748337
0.07812074571847916,0.07649455964565277
0.07570166885852814,0.08799203485250473
0.07643994688987732,0.07940574735403061
0.07845347374677658,0.07865214347839355
0.08048970997333527,0.08287686109542847
0.08091747760772705,0.06902792304754257
0.08126863837242126,0.0772814005613327
0.07998046278953552,0.0830579623579979
0.0803283154964447,0.07365521788597107
0.08075842261314392,0.06485097110271454
0.08403460681438446,0.07782311737537384
0.08534187823534012,0.08270286023616791
0.08574952185153961,0.07668320089578629
0.08443307876586914,0.07437212765216827
0.08485900610685349,0.06504996120929718
0.08447122573852539,0.06812188029289246
0.08257576078176498,0.07592255622148514
0.08324956893920898,0.08548986166715622
0.08417771756649017,0.06807762384414673
0.08482422679662704,0.07089244574308395
0.08445696532726288,0.07142659276723862
0.08528055995702744,0.06880761682987213
0.08682684600353241,0.07942866533994675
0.0865088403224945,0.07265584915876389
0.08643835037946701,0.07139526307582855
0.08761993050575256,0.0843273401260376
0.08752825856208801,0.06946691125631332
0.09482043981552124,0.09257863461971283
0.09748265892267227,0.0908406525850296
0.09891410171985626,0.09282466024160385
0.0998714342713356,0.08708035945892334
0.09943842887878418,0.0897618979215622
0.0996038019657135,0.08763828873634338
0.10078497231006622,0.08886375278234482
0.10174113512039185,0.09047915041446686
0.09956463426351547,0.09332523494958878
0.09756873548030853,0.0912318006157875
0.09814592450857162,0.09314504265785217
0.0990193784236908,0.09533566236495972
0.09892520308494568,0.09243564307689667
0.10086259245872498,0.09024488180875778
0.10132330656051636,0.09316010028123856
0.10190563648939133,0.088158518075943
0.10431259870529175,0.08763734996318817
0.10550278425216675,0.09381444752216339
0.1059756726026535,0.09086543321609497
0.10536909103393555,0.0913124531507492
0.1033579632639885,0.0938226729631424
0.10451443493366241,0.08846143633127213
0.10514882206916809,0.09029866755008698
0.1066916435956955,0.09189215302467346
0.10828764736652374,0.09616461396217346
0.10752853006124496,0.09472042322158813
0.10598941892385483,0.09376870840787888
0.1042369157075882,0.09059958904981613
0.10509850084781647,0.09489800035953522
0.10293768346309662,0.09172679483890533
0.10069645196199417,0.09136325865983963
0.10193349421024323,0.0928906798362732
0.1025569811463356,0.09612058848142624
0.10108540952205658,0.09345003217458725
0.10067888349294662,0.09382253885269165
0.10157342255115509,0.09512068331241608
0.10227202624082565,0.0942428708076477
0.10396163910627365,0.09476199001073837
0.10532824695110321,0.09552038460969925
0.10553324222564697,0.09102083742618561
0.10528561472892761,0.09040281921625137
0.10367266088724136,0.09649354219436646
0.10413770377635956,0.09254541993141174
0.10425198823213577,0.09585350751876831
0.10510970652103424,0.09546510130167007
0.10639772564172745,0.09200525283813477
0.10690896958112717,0.09440215677022934
0.10642971098423004,0.09316323697566986
0.10834361612796783,0.09873218834400177
0.10965664684772491,0.09593510627746582
0.11081092804670334,0.09749051183462143
0.11202780157327652,0.09432204067707062
0.11173027008771896,0.09404498338699341
0.11457670480012894,0.09598343819379807
0.11478770524263382,0.0947139635682106
0.11644268035888672,0.09725426882505417
0.11529410630464554,0.10021258890628815
0.11448049545288086,0.09365607053041458
0.11470407992601395,0.09770470857620239
0.11632218211889267,0.10064277052879333
0.11522682756185532,0.10024841129779816
0.11372392624616623,0.0980856865644455
0.11503777652978897,0.09697961807250977
0.11610089242458344,0.0929303914308548
0.11588209867477417,0.0954088345170021
0.1155727431178093,0.09687662124633789
0.11539667844772339,0.09625965356826782
0.11551188677549362,0.0992548018693924
0.11649233847856522,0.10092692077159882
0.11740388721227646,0.0954907163977623
0.1196938082575798,0.09537108242511749
0.12034622579813004,0.09918622672557831
0.12209435552358627,0.10472241789102554
0.12152067571878433,0.10037890821695328
0.11829262226819992,0.10451357811689377
0.11755963414907455,0.09826886653900146
0.11237748712301254,0.10044007003307343
0.11139795184135437,0.10096435993909836
0.11251719295978546,0.10390632599592209
0.11054802685976028,0.10108360648155212
0.10742606222629547,0.10368629544973373
0.10968338698148727,0.1005491241812706
0.11216068267822266,0.10511896014213562
0.1115996316075325,0.10872416198253632
0.11418678611516953,0.1067383736371994
0.11511360853910446,0.10411302745342255
0.11470270901918411,0.10022487491369247
0.11289509385824203,0.10056412220001221
0.11472134292125702,0.10164780914783478
0.11487861722707748,0.10766220092773438
0.11644309014081955,0.10384979099035263
0.1159706637263298,0.10418758541345596
0.11509354412555695,0.10610829293727875
0.11378784477710724,0.10176599770784378
0.11091248691082001,0.10083761811256409
0.11037715524435043,0.10463312268257141
0.12149648368358612,0.10959086567163467
0.11992686986923218,0.11270008981227875
0.11918226629495621,0.10277685523033142
0.1159840077161789,0.11002066731452942
0.11658941209316254,0.10997233539819717
0.11918028444051743,0.1070568785071373
0.12071435153484344,0.10145845264196396
0.11980626732110977,0.10798420011997223
0.12109316885471344,0.11286453902721405
0.11955884844064713,0.1066049188375473
0.11920171976089478,0.1081564724445343
0.11986972391605377,0.09965537488460541
0.11731959879398346,0.10193319618701935
0.1138998419046402,0.11043596267700195
0.11255228519439697,0.11340619623661041
0.11101256310939789,0.10711157321929932
0.11164318025112152,0.10386106371879578
0.1128125861287117,0.10374326258897781
0.11101037263870239,0.10257399082183838
0.10966535657644272,0.11201109737157822
0.10894107818603516,0.10679321736097336
0.11032968759536743,0.107884980738163
0.11126476526260376,0.11262372136116028
0.11080512404441833,0.10364913195371628
